14	[9, 1, 5]	0.1537500809371998844454765276168473064899444580078125
19	[6, 2, 6]	0.16787445879594498077125308554968796670436859130859375
13	[0, 7, 9]	0.18440097516520681519835989092825911939144134521484375
20	[3, 1, 4]	0.1978875494620244975450007672
10	[8, 2, 8]	0.2019161850545379000010370873496867716312408447265625
2	[3, 0, 2]	0.20699586355328325470992467671749182045459747314453125
22	[5, 5, 1]	0.2671858110003813068519929001
5	[0, 6, 5]	0.374222516574419739043833033065311610698699951171875
11	[9, 8, 4]	0.4596521942141869043751967183197848498821258544921875
31	[5, 5, 1]	0.4686800569731122080010965365
28	[4, 9, 8]	0.4730395484453762122711850679479539394378662109375
24	[1, 8, 8]	0.48031188227635379650592994948965497314929962158203125
3	[0, 9, 4]	0.498816437022809200385609074146486818790435791015625
17	[1, 5, 3]	0.52728911801465960795809451155946590006351470947265625
23	[1, 9, 2]	0.5464252047248898680464890276198275387287139892578125
7	[8, 3, 8]	0.55719510456495824346490053358138538897037506103515625
29	[1, 2, 5]	0.5843340376103183078180170093
25	[8, 9, 0]	0.6666577763137382373059836027096025645732879638671875
36	[6, 5, 4]	0.6730588680156233127860332388081587851047515869140625
1	[1, 5, 4]	0.6765662825512759326329614850692451000213623046875
12	[7, 0, 1]	0.68295779803218603642989137370022945106029510498046875
6	[8, 3, 4]	0.70025395311013183263781911591649986803531646728515625
38	[8, 5, 5]	0.71181501862658158596985913391108624637126922607421875
16	[7, 6, 1]	0.719293563504096677974075646488927304744720458984375
0	[5, 6, 4]	0.74449383329473961534716863752692006528377532958984375
9	[7, 5, 1]	0.7896522420949303455728340850328095257282257080078125
18	[0, 0, 4]	0.8082088615261271424827782539068721234798431396484375
15	[9, 6, 4]	0.82229369422990672422457691936870105564594268798828125
35	[0, 8, 5]	0.82961929011583157578257896602735854685306549072265625
39	[0, 1, 3]	0.84502886384541076036924778236425481736660003662109375
37	[9, 1, 8]	0.8740016708206035378481146835838444530963897705078125
30	[5, 0, 8]	0.88265126751063671672881127960863523185253143310546875
21	[1, 2, 8]	0.88932992680057665335624506042222492396831512451171875
8	[7, 5, 4]	0.95713287029266258532089750588056631386280059814453125
4	[1, 2, 5]	0.9739122704322159704750727468
33	[4, 6, 4]	0.99418105068055051543041145123424939811229705810546875
34	[3, 1, 4]	1.561575286849895522293338846
==
27	[4, 7, 4]	0.02594375331202358747617608969449065625667572021484375
32	[8, 5, 2]	0.1069522608291693099857866400270722806453704833984375
26	[3, 9, 1]	0.1379199275787079681521163365687243640422821044921875
0	[5, 6, 5]	0.1503236041368545965221740663
14	[0, 1, 6]	0.1537500809371998844454765276168473064899444580078125
19	[6, 4, 7]	0.16787445879594498077125308554968796670436859130859375
13	[1, 7, 0]	0.18440097516520681519835989092825911939144134521484375
10	[8, 2, 0]	0.2019161850545379000010370873496867716312408447265625
2	[6, 2, 3]	0.20699586355328325470992467671749182045459747314453125
22	[6, 7, 1]	0.2671858110003813068519929001
5	[1, 7, 5]	0.374222516574419739043833033065311610698699951171875
20	[3, 1, 4]	0.3834041738487217707490030094
11	[9, 9, 4]	0.4596521942141869043751967183197848498821258544921875
31	[5, 5, 1]	0.4686800569731122080010965365
28	[4, 9, 8]	0.4730395484453762122711850679479539394378662109375
24	[2, 9, 9]	0.48031188227635379650592994948965497314929962158203125
3	[0, 9, 4]	0.498816437022809200385609074146486818790435791015625
17	[1, 6, 4]	0.52728911801465960795809451155946590006351470947265625
23	[2, 9, 2]	0.5464252047248898680464890276198275387287139892578125
7	[0, 5, 0]	0.55719510456495824346490053358138538897037506103515625
29	[2, 3, 6]	0.5843340376103183078180170093
25	[8, 9, 0]	0.6666577763137382373059836027096025645732879638671875
36	[6, 6, 4]	0.6730588680156233127860332388081587851047515869140625
1	[1, 7, 6]	0.6765662825512759326329614850692451000213623046875
12	[0, 1, 2]	0.68295779803218603642989137370022945106029510498046875
6	[8, 3, 4]	0.70025395311013183263781911591649986803531646728515625
38	[9, 5, 5]	0.71181501862658158596985913391108624637126922607421875
16	[0, 8, 2]	0.719293563504096677974075646488927304744720458984375
9	[9, 5, 3]	0.7896522420949303455728340850328095257282257080078125
18	[1, 0, 4]	0.8082088615261271424827782539068721234798431396484375
15	[9, 7, 5]	0.82229369422990672422457691936870105564594268798828125
35	[1, 9, 5]	0.82961929011583157578257896602735854685306549072265625
39	[2, 2, 3]	0.84502886384541076036924778236425481736660003662109375
37	[9, 2, 9]	0.8740016708206035378481146835838444530963897705078125
30	[6, 0, 9]	0.88265126751063671672881127960863523185253143310546875
21	[1, 2, 0]	0.88932992680057665335624506042222492396831512451171875
8	[8, 6, 4]	0.95713287029266258532089750588056631386280059814453125
4	[2, 2, 6]	0.9739122704322159704750727468
34	[3, 1, 4]	1.376058662463198249089336604
33	[5, 6, 5]	1.588351279838435534255406023
==
27	[4, 7, 4]	0.02594375331202358747617608969449065625667572021484375
32	[8, 5, 2]	0.1069522608291693099857866400270722806453704833984375
26	[3, 9, 1]	0.1379199275787079681521163365687243640422821044921875
0	[5, 6, 6]	0.1503236041368545965221740663
14	[1, 1, 7]	0.1537500809371998844454765276168473064899444580078125
19	[6, 6, 8]	0.16787445879594498077125308554968796670436859130859375
13	[2, 7, 1]	0.18440097516520681519835989092825911939144134521484375
10	[8, 2, 2]	0.2019161850545379000010370873496867716312408447265625
2	[9, 4, 4]	0.20699586355328325470992467671749182045459747314453125
22	[7, 9, 1]	0.2671858110003813068519929001
5	[2, 8, 5]	0.374222516574419739043833033065311610698699951171875
11	[9, 0, 4]	0.4596521942141869043751967183197848498821258544921875
31	[5, 5, 1]	0.4686800569731122080010965365
28	[4, 9, 8]	0.4730395484453762122711850679479539394378662109375
24	[3, 0, 0]	0.48031188227635379650592994948965497314929962158203125
3	[0, 9, 4]	0.498816437022809200385609074146486818790435791015625
17	[1, 7, 5]	0.52728911801465960795809451155946590006351470947265625
23	[3, 9, 2]	0.5464252047248898680464890276198275387287139892578125
7	[2, 7, 2]	0.55719510456495824346490053358138538897037506103515625
20	[3, 1, 4]	0.5572415518794245521300718623
29	[3, 4, 7]	0.5843340376103183078180170093
25	[8, 9, 0]	0.6666577763137382373059836027096025645732879638671875
36	[6, 7, 4]	0.6730588680156233127860332388081587851047515869140625
1	[1, 9, 8]	0.6765662825512759326329614850692451000213623046875
12	[3, 2, 3]	0.68295779803218603642989137370022945106029510498046875
6	[8, 3, 4]	0.70025395311013183263781911591649986803531646728515625
38	[0, 5, 5]	0.71181501862658158596985913391108624637126922607421875
16	[3, 0, 3]	0.719293563504096677974075646488927304744720458984375
9	[1, 5, 5]	0.7896522420949303455728340850328095257282257080078125
18	[2, 0, 4]	0.8082088615261271424827782539068721234798431396484375
15	[9, 8, 6]	0.82229369422990672422457691936870105564594268798828125
35	[2, 0, 5]	0.82961929011583157578257896602735854685306549072265625
39	[4, 3, 3]	0.84502886384541076036924778236425481736660003662109375
37	[9, 3, 0]	0.8740016708206035378481146835838444530963897705078125
30	[7, 0, 0]	0.88265126751063671672881127960863523185253143310546875
21	[1, 2, 2]	0.88932992680057665335624506042222492396831512451171875
8	[9, 7, 4]	0.95713287029266258532089750588056631386280059814453125
4	[3, 2, 7]	0.9739122704322159704750727468
34	[3, 1, 4]	1.202221284432495467708267751
33	[6, 6, 6]	1.588351279838435534255406023
==
27	[4, 7, 4]	0.02594375331202358747617608969449065625667572021484375
32	[8, 5, 2]	0.1069522608291693099857866400270722806453704833984375
26	[3, 9, 1]	0.1379199275787079681521163365687243640422821044921875
0	[5, 6, 7]	0.1503236041368545965221740663
14	[2, 1, 8]	0.1537500809371998844454765276168473064899444580078125
19	[6, 8, 9]	0.16787445879594498077125308554968796670436859130859375
13	[3, 7, 2]	0.18440097516520681519835989092825911939144134521484375
10	[8, 2, 4]	0.2019161850545379000010370873496867716312408447265625
2	[2, 6, 5]	0.20699586355328325470992467671749182045459747314453125
22	[8, 1, 1]	0.2671858110003813068519929001
5	[3, 9, 5]	0.374222516574419739043833033065311610698699951171875
11	[9, 1, 4]	0.4596521942141869043751967183197848498821258544921875
31	[5, 5, 1]	0.4686800569731122080010965365
28	[4, 9, 8]	0.4730395484453762122711850679479539394378662109375
24	[4, 1, 1]	0.48031188227635379650592994948965497314929962158203125
3	[0, 9, 4]	0.498816437022809200385609074146486818790435791015625
17	[1, 8, 6]	0.52728911801465960795809451155946590006351470947265625
23	[4, 9, 2]	0.5464252047248898680464890276198275387287139892578125
7	[4, 9, 4]	0.55719510456495824346490053358138538897037506103515625
29	[4, 5, 8]	0.5843340376103183078180170093
25	[8, 9, 0]	0.6666577763137382373059836027096025645732879638671875
36	[6, 8, 4]	0.6730588680156233127860332388081587851047515869140625
1	[1, 1, 0]	0.6765662825512759326329614850692451000213623046875
12	[6, 3, 4]	0.68295779803218603642989137370022945106029510498046875
6	[8, 3, 4]	0.70025395311013183263781911591649986803531646728515625
38	[1, 5, 5]	0.71181501862658158596985913391108624637126922607421875
16	[6, 2, 4]	0.719293563504096677974075646488927304744720458984375
9	[3, 5, 7]	0.7896522420949303455728340850328095257282257080078125
18	[3, 0, 4]	0.8082088615261271424827782539068721234798431396484375
15	[9, 9, 7]	0.82229369422990672422457691936870105564594268798828125
35	[3, 1, 5]	0.82961929011583157578257896602735854685306549072265625
34	[3, 1, 4]	0.8382739832007593125256189157
39	[6, 4, 3]	0.84502886384541076036924778236425481736660003662109375
37	[9, 4, 1]	0.8740016708206035378481146835838444530963897705078125
30	[8, 0, 1]	0.88265126751063671672881127960863523185253143310546875
21	[1, 2, 4]	0.88932992680057665335624506042222492396831512451171875
20	[3, 1, 4]	0.9211888531111607073127206973
8	[0, 8, 4]	0.95713287029266258532089750588056631386280059814453125
4	[4, 2, 8]	0.9739122704322159704750727468
33	[7, 6, 7]	1.588351279838435534255406023
==
27	[4, 7, 4]	0.02594375331202358747617608969449065625667572021484375
32	[8, 5, 2]	0.1069522608291693099857866400270722806453704833984375
26	[3, 9, 1]	0.1379199275787079681521163365687243640422821044921875
0	[5, 6, 8]	0.1503236041368545965221740663
14	[3, 1, 9]	0.1537500809371998844454765276168473064899444580078125
19	[6, 0, 0]	0.16787445879594498077125308554968796670436859130859375
13	[4, 7, 3]	0.18440097516520681519835989092825911939144134521484375
16	[9, 4, 5]	0.1870425290101994015827658567
10	[8, 2, 6]	0.2019161850545379000010370873496867716312408447265625
2	[5, 8, 6]	0.20699586355328325470992467671749182045459747314453125
22	[9, 3, 1]	0.2671858110003813068519929001
5	[4, 0, 5]	0.374222516574419739043833033065311610698699951171875
11	[9, 2, 4]	0.4596521942141869043751967183197848498821258544921875
31	[5, 5, 1]	0.4686800569731122080010965365
28	[4, 9, 8]	0.4730395484453762122711850679479539394378662109375
24	[5, 2, 2]	0.48031188227635379650592994948965497314929962158203125
3	[0, 9, 4]	0.498816437022809200385609074146486818790435791015625
17	[1, 9, 7]	0.52728911801465960795809451155946590006351470947265625
23	[5, 9, 2]	0.5464252047248898680464890276198275387287139892578125
7	[6, 1, 6]	0.55719510456495824346490053358138538897037506103515625
29	[5, 6, 9]	0.5843340376103183078180170093
25	[8, 9, 0]	0.6666577763137382373059836027096025645732879638671875
36	[6, 9, 4]	0.6730588680156233127860332388081587851047515869140625
1	[1, 3, 2]	0.6765662825512759326329614850692451000213623046875
20	[3, 1, 4]	0.6896408451532839126855695498
6	[8, 3, 4]	0.70025395311013183263781911591649986803531646728515625
38	[2, 5, 5]	0.71181501862658158596985913391108624637126922607421875
9	[5, 5, 9]	0.7896522420949303455728340850328095257282257080078125
18	[4, 0, 4]	0.8082088615261271424827782539068721234798431396484375
15	[9, 0, 8]	0.82229369422990672422457691936870105564594268798828125
35	[4, 2, 5]	0.82961929011583157578257896602735854685306549072265625
39	[8, 5, 3]	0.84502886384541076036924778236425481736660003662109375
37	[9, 5, 2]	0.8740016708206035378481146835838444530963897705078125
30	[9, 0, 2]	0.88265126751063671672881127960863523185253143310546875
21	[1, 2, 6]	0.88932992680057665335624506042222492396831512451171875
8	[1, 9, 4]	0.95713287029266258532089750588056631386280059814453125
4	[5, 2, 9]	0.9739122704322159704750727468
34	[3, 1, 4]	1.069821991158636107152770063
12	[9, 4, 5]	1.215208832526083312821201163
33	[8, 6, 8]	1.588351279838435534255406023
==
27	[4, 7, 4]	0.02594375331202358747617608969449065625667572021484375
32	[8, 5, 2]	0.1069522608291693099857866400270722806453704833984375
26	[3, 9, 1]	0.1379199275787079681521163365687243640422821044921875
0	[5, 6, 9]	0.1503236041368545965221740663
14	[4, 1, 0]	0.1537500809371998844454765276168473064899444580078125
19	[6, 2, 1]	0.16787445879594498077125308554968796670436859130859375
13	[5, 7, 4]	0.18440097516520681519835989092825911939144134521484375
16	[2, 6, 6]	0.1870425290101994015827658567
10	[8, 2, 8]	0.2019161850545379000010370873496867716312408447265625
2	[8, 0, 7]	0.20699586355328325470992467671749182045459747314453125
22	[0, 5, 1]	0.2671858110003813068519929001
5	[5, 1, 5]	0.374222516574419739043833033065311610698699951171875
11	[9, 3, 4]	0.4596521942141869043751967183197848498821258544921875
31	[5, 5, 1]	0.4686800569731122080010965365
28	[4, 9, 8]	0.4730395484453762122711850679479539394378662109375
24	[6, 3, 3]	0.48031188227635379650592994948965497314929962158203125
3	[0, 9, 4]	0.498816437022809200385609074146486818790435791015625
17	[1, 0, 8]	0.52728911801465960795809451155946590006351470947265625
23	[6, 9, 2]	0.5464252047248898680464890276198275387287139892578125
34	[3, 1, 4]	0.5498648463340067104356310323
7	[8, 3, 8]	0.55719510456495824346490053358138538897037506103515625
29	[6, 7, 0]	0.5843340376103183078180170093
25	[8, 9, 0]	0.6666577763137382373059836027096025645732879638671875
36	[6, 0, 4]	0.6730588680156233127860332388081587851047515869140625
1	[1, 5, 4]	0.6765662825512759326329614850692451000213623046875
6	[8, 3, 4]	0.70025395311013183263781911591649986803531646728515625
38	[3, 5, 5]	0.71181501862658158596985913391108624637126922607421875
9	[7, 5, 1]	0.7896522420949303455728340850328095257282257080078125
18	[5, 0, 4]	0.8082088615261271424827782539068721234798431396484375
15	[9, 1, 9]	0.82229369422990672422457691936870105564594268798828125
35	[5, 3, 5]	0.82961929011583157578257896602735854685306549072265625
39	[0, 6, 3]	0.84502886384541076036924778236425481736660003662109375
37	[9, 6, 3]	0.8740016708206035378481146835838444530963897705078125
30	[0, 0, 3]	0.88265126751063671672881127960863523185253143310546875
21	[1, 2, 8]	0.88932992680057665335624506042222492396831512451171875
8	[2, 0, 4]	0.95713287029266258532089750588056631386280059814453125
4	[6, 2, 0]	0.9739122704322159704750727468
20	[3, 1, 4]	1.209597989977913309402708581
12	[2, 5, 6]	1.215208832526083312821201163
33	[9, 6, 9]	1.588351279838435534255406023
==
27	[4, 7, 4]	0.02594375331202358747617608969449065625667572021484375
32	[8, 5, 2]	0.1069522608291693099857866400270722806453704833984375
26	[3, 9, 1]	0.1379199275787079681521163365687243640422821044921875
0	[5, 6, 0]	0.1503236041368545965221740663
14	[5, 1, 1]	0.1537500809371998844454765276168473064899444580078125
19	[6, 4, 2]	0.16787445879594498077125308554968796670436859130859375
13	[6, 7, 5]	0.18440097516520681519835989092825911939144134521484375
16	[5, 8, 7]	0.1870425290101994015827658567
10	[8, 2, 0]	0.2019161850545379000010370873496867716312408447265625
2	[1, 2, 8]	0.20699586355328325470992467671749182045459747314453125
20	[3, 1, 4]	0.2633399921892697584685031145
22	[1, 7, 1]	0.2671858110003813068519929001
5	[6, 2, 5]	0.374222516574419739043833033065311610698699951171875
11	[9, 4, 4]	0.4596521942141869043751967183197848498821258544921875
31	[5, 5, 1]	0.4686800569731122080010965365
28	[4, 9, 8]	0.4730395484453762122711850679479539394378662109375
24	[7, 4, 4]	0.48031188227635379650592994948965497314929962158203125
3	[0, 9, 4]	0.498816437022809200385609074146486818790435791015625
17	[1, 1, 9]	0.52728911801465960795809451155946590006351470947265625
23	[7, 9, 2]	0.5464252047248898680464890276198275387287139892578125
7	[0, 5, 0]	0.55719510456495824346490053358138538897037506103515625
29	[7, 8, 1]	0.5843340376103183078180170093
25	[8, 9, 0]	0.6666577763137382373059836027096025645732879638671875
36	[6, 1, 4]	0.6730588680156233127860332388081587851047515869140625
1	[1, 7, 6]	0.6765662825512759326329614850692451000213623046875
6	[8, 3, 4]	0.70025395311013183263781911591649986803531646728515625
38	[4, 5, 5]	0.71181501862658158596985913391108624637126922607421875
9	[9, 5, 3]	0.7896522420949303455728340850328095257282257080078125
18	[6, 0, 4]	0.8082088615261271424827782539068721234798431396484375
15	[9, 2, 0]	0.82229369422990672422457691936870105564594268798828125
35	[6, 4, 5]	0.82961929011583157578257896602735854685306549072265625
39	[2, 7, 3]	0.84502886384541076036924778236425481736660003662109375
37	[9, 7, 4]	0.8740016708206035378481146835838444530963897705078125
30	[1, 0, 4]	0.88265126751063671672881127960863523185253143310546875
21	[1, 2, 0]	0.88932992680057665335624506042222492396831512451171875
4	[7, 2, 1]	0.9739122704322159704750727468
34	[3, 1, 4]	1.084802815970242694958633050
12	[5, 6, 7]	1.215208832526083312821201163
8	[3, 1, 4]	1.368452898445070151732100955
33	[0, 6, 0]	1.588351279838435534255406023
==
27	[4, 7, 4]	0.02594375331202358747617608969449065625667572021484375
4	[8, 2, 2]	0.09770094132554623519568219242
32	[8, 5, 2]	0.1069522608291693099857866400270722806453704833984375
26	[3, 9, 1]	0.1379199275787079681521163365687243640422821044921875
0	[5, 6, 1]	0.1503236041368545965221740663
14	[6, 1, 2]	0.1537500809371998844454765276168473064899444580078125
19	[6, 6, 3]	0.16787445879594498077125308554968796670436859130859375
13	[7, 7, 6]	0.18440097516520681519835989092825911939144134521484375
16	[8, 0, 8]	0.1870425290101994015827658567
2	[4, 4, 9]	0.20699586355328325470992467671749182045459747314453125
22	[2, 9, 1]	0.2671858110003813068519929001
29	[8, 9, 2]	0.2885081985850752590959350347
5	[7, 3, 5]	0.374222516574419739043833033065311610698699951171875
11	[9, 5, 4]	0.4596521942141869043751967183197848498821258544921875
31	[5, 5, 1]	0.4686800569731122080010965365
28	[4, 9, 8]	0.4730395484453762122711850679479539394378662109375
24	[8, 5, 5]	0.48031188227635379650592994948965497314929962158203125
20	[3, 1, 4]	0.4824018658195588278156786956
3	[0, 9, 4]	0.498816437022809200385609074146486818790435791015625
17	[1, 2, 0]	0.52728911801465960795809451155946590006351470947265625
7	[2, 7, 2]	0.55719510456495824346490053358138538897037506103515625
25	[8, 9, 0]	0.6666577763137382373059836027096025645732879638671875
36	[6, 2, 4]	0.6730588680156233127860332388081587851047515869140625
1	[1, 9, 8]	0.6765662825512759326329614850692451000213623046875
6	[8, 3, 4]	0.70025395311013183263781911591649986803531646728515625
38	[5, 5, 5]	0.71181501862658158596985913391108624637126922607421875
9	[1, 5, 5]	0.7896522420949303455728340850328095257282257080078125
18	[7, 0, 4]	0.8082088615261271424827782539068721234798431396484375
15	[9, 3, 1]	0.82229369422990672422457691936870105564594268798828125
35	[7, 5, 5]	0.82961929011583157578257896602735854685306549072265625
23	[8, 9, 2]	0.8422510437501329167685710023
39	[4, 8, 3]	0.84502886384541076036924778236425481736660003662109375
34	[3, 1, 4]	0.8657409423399536256114574684
37	[9, 8, 5]	0.8740016708206035378481146835838444530963897705078125
30	[2, 0, 5]	0.88265126751063671672881127960863523185253143310546875
21	[1, 2, 2]	0.88932992680057665335624506042222492396831512451171875
10	[8, 2, 2]	1.078127514161207635280427642
12	[8, 7, 8]	1.215208832526083312821201163
8	[4, 2, 4]	1.368452898445070151732100955
33	[1, 6, 1]	1.588351279838435534255406023
==
27	[4, 7, 4]	0.02594375331202358747617608969449065625667572021484375
4	[9, 2, 3]	0.09770094132554623519568219242
32	[8, 5, 2]	0.1069522608291693099857866400270722806453704833984375
26	[3, 9, 1]	0.1379199275787079681521163365687243640422821044921875
0	[5, 6, 2]	0.1503236041368545965221740663
14	[7, 1, 3]	0.1537500809371998844454765276168473064899444580078125
19	[6, 8, 4]	0.16787445879594498077125308554968796670436859130859375
13	[8, 7, 7]	0.18440097516520681519835989092825911939144134521484375
16	[1, 2, 9]	0.1870425290101994015827658567
2	[7, 6, 0]	0.20699586355328325470992467671749182045459747314453125
22	[3, 1, 1]	0.2671858110003813068519929001
29	[9, 0, 3]	0.2885081985850752590959350347
5	[8, 4, 5]	0.374222516574419739043833033065311610698699951171875
11	[9, 6, 4]	0.4596521942141869043751967183197848498821258544921875
31	[5, 5, 1]	0.4686800569731122080010965365
28	[4, 9, 8]	0.4730395484453762122711850679479539394378662109375
24	[9, 6, 6]	0.48031188227635379650592994948965497314929962158203125
3	[0, 9, 4]	0.498816437022809200385609074146486818790435791015625
17	[1, 3, 1]	0.52728911801465960795809451155946590006351470947265625
7	[4, 9, 4]	0.55719510456495824346490053358138538897037506103515625
34	[3, 1, 4]	0.5693037006653767842581974827
25	[8, 9, 0]	0.6666577763137382373059836027096025645732879638671875
36	[6, 3, 4]	0.6730588680156233127860332388081587851047515869140625
1	[1, 1, 0]	0.6765662825512759326329614850692451000213623046875
6	[8, 3, 4]	0.70025395311013183263781911591649986803531646728515625
38	[6, 5, 5]	0.71181501862658158596985913391108624637126922607421875
20	[3, 1, 4]	0.7788391074941356691689386813
9	[3, 5, 7]	0.7896522420949303455728340850328095257282257080078125
18	[8, 0, 4]	0.8082088615261271424827782539068721234798431396484375
15	[9, 4, 2]	0.82229369422990672422457691936870105564594268798828125
35	[8, 6, 5]	0.82961929011583157578257896602735854685306549072265625
23	[9, 9, 2]	0.8422510437501329167685710023
39	[6, 9, 3]	0.84502886384541076036924778236425481736660003662109375
37	[9, 9, 6]	0.8740016708206035378481146835838444530963897705078125
30	[3, 0, 6]	0.88265126751063671672881127960863523185253143310546875
21	[1, 2, 4]	0.88932992680057665335624506042222492396831512451171875
10	[8, 2, 4]	1.078127514161207635280427642
12	[1, 8, 9]	1.215208832526083312821201163
8	[5, 3, 4]	1.368452898445070151732100955
33	[2, 6, 2]	1.588351279838435534255406023
==
27	[4, 7, 4]	0.02594375331202358747617608969449065625667572021484375
4	[0, 2, 4]	0.09770094132554623519568219242
32	[8, 5, 2]	0.1069522608291693099857866400270722806453704833984375
26	[3, 9, 1]	0.1379199275787079681521163365687243640422821044921875
0	[5, 6, 3]	0.1503236041368545965221740663
14	[8, 1, 4]	0.1537500809371998844454765276168473064899444580078125
19	[6, 0, 5]	0.16787445879594498077125308554968796670436859130859375
13	[9, 7, 8]	0.18440097516520681519835989092825911939144134521484375
16	[4, 4, 0]	0.1870425290101994015827658567
2	[0, 8, 1]	0.20699586355328325470992467671749182045459747314453125
22	[4, 3, 1]	0.2671858110003813068519929001
29	[0, 1, 4]	0.2885081985850752590959350347
5	[9, 5, 5]	0.374222516574419739043833033065311610698699951171875
11	[9, 7, 4]	0.4596521942141869043751967183197848498821258544921875
31	[5, 5, 1]	0.4686800569731122080010965365
28	[4, 9, 8]	0.4730395484453762122711850679479539394378662109375
24	[0, 7, 7]	0.48031188227635379650592994948965497314929962158203125
34	[3, 1, 4]	0.4839485348885539285934766226
3	[0, 9, 4]	0.498816437022809200385609074146486818790435791015625
17	[1, 4, 2]	0.52728911801465960795809451155946590006351470947265625
7	[6, 1, 6]	0.55719510456495824346490053358138538897037506103515625
25	[8, 9, 0]	0.6666577763137382373059836027096025645732879638671875
1	[1, 3, 2]	0.6765662825512759326329614850692451000213623046875
6	[8, 3, 4]	0.70025395311013183263781911591649986803531646728515625
38	[7, 5, 5]	0.71181501862658158596985913391108624637126922607421875
9	[5, 5, 9]	0.7896522420949303455728340850328095257282257080078125
18	[9, 0, 4]	0.8082088615261271424827782539068721234798431396484375
15	[9, 5, 3]	0.82229369422990672422457691936870105564594268798828125
35	[9, 7, 5]	0.82961929011583157578257896602735854685306549072265625
23	[0, 9, 2]	0.8422510437501329167685710023
39	[8, 0, 3]	0.84502886384541076036924778236425481736660003662109375
20	[3, 1, 4]	0.8641942732709585248336595415
37	[9, 0, 7]	0.8740016708206035378481146835838444530963897705078125
30	[4, 0, 7]	0.88265126751063671672881127960863523185253143310546875
21	[1, 2, 6]	0.88932992680057665335624506042222492396831512451171875
8	[6, 4, 4]	0.9316474662946966913124584511
10	[8, 2, 6]	1.078127514161207635280427642
36	[6, 4, 4]	1.109864300165996773205675743
12	[4, 9, 0]	1.215208832526083312821201163
33	[3, 6, 3]	1.588351279838435534255406023
==
27	[4, 7, 4]	0.02594375331202358747617608969449065625667572021484375
29	[1, 2, 5]	0.03416023838396913945550751334
31	[5, 5, 1]	0.08279452145077808716301441460
32	[8, 5, 2]	0.1069522608291693099857866400270722806453704833984375
26	[3, 9, 1]	0.1379199275787079681521163365687243640422821044921875
0	[5, 6, 4]	0.1503236041368545965221740663
34	[3, 1, 4]	0.1505537331523603578671008528
14	[9, 1, 5]	0.1537500809371998844454765276168473064899444580078125
19	[6, 2, 6]	0.16787445879594498077125308554968796670436859130859375
13	[0, 7, 9]	0.18440097516520681519835989092825911939144134521484375
16	[7, 6, 1]	0.1870425290101994015827658567
